Temperature,Exhaust Vacuum,Ambient Pressure,Relative Humidity
16.34,36.99,1006.99,90.06
13.18,40.83,1007.67,95.44
13.12,44.21,1019.57,89.29
28.77,75.23,1010.01,59.0
19.87,49.69,1012.23,68.57
15.43,40.89,1010.63,73.03
14.05,41.39,1019.06,68.54
25.5,67.83,1009.29,61.29
22.87,71.29,1008.1,73.1
15.67,45.17,1018.73,94.74
29.13,47.93,1002.5,49.1
23.77,51.43,1006.67,84.09
17.32,44.34,1019.52,56.24
16.7,50.88,1015.11,97.25
17.34,45.01,1013.22,77.71
26.86,72.58,1009.22,88.39
27.93,73.68,1015.41,49.95
6.75,39.9,1008.3,87.42
28.96,75.23,1010.88,49.45
16.89,49.21,1015.19,70.39
26.95,48.41,1008.53,62.94
28.14,51.43,1012.16,52.67
25.45,57.32,1011.7,47.09
24.88,71.94,1006.85,87.32
28.84,75.6,1018.41,53.96
24.33,60.32,1015.49,59.95
19.2,59.21,1017.84,89.56
31.38,72.29,1008.73,73.27
28.61,69.84,1004.24,67.74
12.04,42.34,1019.72,94.67
13.93,40.24,1017.88,88.35
6.86,41.17,1020.12,79.14
24.38,47.01,1015.17,68.96
15.43,40.89,1010.63,73.03
13.42,42.86,1013.88,85.13
28.88,71.98,1005.37,74.24
28.62,69.98,1013.3,68.53
21.86,60.27,1016.06,90.48
9.66,40.05,1015.78,89.06
28.19,67.45,1013.97,49.76
14.64,44.92,1025.54,91.12
25.38,70.94,1007.87,73.59
11.29,35.76,1019.32,58.91
20.3,67.32,1013.49,80.9
4.87,42.85,1013.6,92.3
13.58,40.75,1016.05,76.45
25.88,74.67,1016.66,81.09
12.36,40.56,1022.11,72.99
27.19,71.58,1010.85,76.1
30.34,75.08,1005.32,52.97
26.13,47.93,1002.81,66.19
29.27,64.69,1006.85,55.79
15.92,41.2,1016.04,73.37
25.41,69.14,1006.4,87.4
15.46,44.6,1017.7,68.2
22.06,59.39,1015.26,85.04
16.16,52.05,1013.19,75.37
14.22,48.6,1006.26,88.05
20.6,59.15,1013.32,91.07
14.89,39.58,1012.26,77.58
29.53,77.54,1010.39,66.13
31.25,69.51,1010.25,36.83
19.82,41.67,1012.92,51.92
7.66,41.92,1031.96,82.48
7.14,44.71,1019.98,71.9
10.14,42.02,1003.19,96.51
7.77,40.27,1010.25,83.65
25.52,61.25,1012.84,75.98
15.49,54.3,1017.59,71.26
23.57,67.9,1006.08,70.12
15.29,25.88,1009.21,66.0
17.39,42.44,1013.72,73.79
12.87,39.3,1020.64,74.38
25.99,74.67,1016.59,83.39
18.43,44.63,1019.76,39.99
15.43,39.64,1008.58,87.99
26.3,61.41,1012.45,56.85
29.75,73.5,1011.13,67.31
15.0,41.35,1006.6,86.95
23.9,61.47,1009.01,81.05
17.55,48.78,1016.81,91.27
25.71,66.05,1018.58,66.23
16.34,41.48,1015.92,48.24
14.45,39.58,1012.41,79.0
23.96,58.33,1013.37,59.97
22.56,60.29,1018.19,67.53
30.67,71.29,1008.36,52.08
11.56,39.28,1011.27,82.05
10.42,39.35,1015.21,89.75
11.82,41.67,1012.94,84.51
26.21,56.85,1011.45,41.37
21.38,65.12,1015.73,68.02
10.05,41.17,1018.98,83.71
18.84,40.79,1005.18,92.46
27.28,72.58,1009.21,89.96
19.21,58.49,1011.7,91.29
24.43,58.05,1011.88,71.39
19.8,67.71,1005.58,69.65
26.11,47.43,1009.01,56.09
25.42,74.22,1009.04,88.55
26.97,71.58,1010.13,75.16
14.07,43.34,1015.79,86.0
29.79,77.17,1009.68,64.0
5.25,42.85,1013.75,89.67
28.52,70.02,1010.34,54.21
14.2,52.75,1025.64,61.02
28.55,69.84,1003.38,67.26
20.63,43.77,1010.71,62.34
27.82,79.74,1008.37,69.46
20.08,58.12,1015.53,80.84
19.81,56.65,1020.62,67.99
15.43,41.1,1005.2,85.06
11.72,41.54,1020.04,66.84
17.82,49.15,1020.73,70.25
16.6,41.93,1022.01,48.98
19.55,39.39,1013.55,57.82
16.88,43.67,1011.43,73.98
11.67,36.18,1016.03,61.44
24.33,49.16,1003.46,61.04
8.46,39.42,1025.05,69.36
23.21,63.94,1013.56,80.23
7.24,41.17,1020.35,80.56
25.97,70.32,1007.48,57.01
23.99,58.62,1016.91,66.36
24.86,63.47,1011.5,71.78
12.38,45.51,1016.15,81.37
14.12,39.52,1016.79,75.89
22.33,70.79,1006.02,93.35
9.56,44.71,1021.13,64.6
13.45,43.14,1015.5,74.33
20.97,47.43,1007.64,71.18
12.82,38.62,1018.71,83.8
30.75,73.5,1011.02,54.76
16.36,44.88,1018.34,76.0
18.59,44.63,1003.99,86.22
30.44,68.84,1010.97,55.34
14.65,44.84,1023.39,87.76
14.97,43.67,1011.13,87.33
27.43,56.85,1011.86,36.76
24.42,65.94,1011.25,65.04
8.72,40.02,1031.32,78.09
29.23,66.51,1011.11,53.12
24.57,66.54,1004.44,83.15
22.75,57.76,1017.83,66.54
20.08,63.09,1019.0,77.06
21.34,48.06,1014.49,63.23
21.84,60.29,1017.23,66.89
27.76,72.99,1007.81,71.66
31.17,69.51,1010.51,43.11
19.79,44.9,1008.66,72.68
27.83,59.57,1011.22,71.05
5.73,40.35,1012.24,91.84
18.27,50.16,1011.07,95.91
25.93,66.56,1004.97,76.35
19.34,64.79,1018.03,84.77
31.67,69.89,1013.88,39.33
6.61,38.68,1017.5,63.88
10.39,40.96,1023.51,84.73
16.65,49.69,1014.01,91.0
8.57,40.69,1020.87,84.15
15.3,41.76,1022.57,71.56
9.12,41.54,1018.61,79.26
23.62,68.63,1013.18,50.57
22.89,62.39,1007.84,88.16
9.3,43.14,1010.99,88.12
11.74,40.71,1020.64,82.15
26.04,74.67,1016.68,81.2
26.23,59.87,1012.93,66.62
27.62,72.43,1007.54,71.33
9.44,40.0,1015.62,81.16
12.8,42.18,1016.27,83.9
9.61,39.04,1023.45,75.66
19.92,46.97,1014.32,69.17
29.39,69.89,1013.92,47.36
16.1,36.71,1013.58,74.41
23.6,60.08,1017.51,63.02
17.18,46.0,1002.74,100.1
26.12,70.47,1009.93,72.13
23.38,54.42,1013.95,73.02
15.07,50.88,1014.33,100.12
22.74,58.12,1015.16,79.58
15.85,49.69,1015.48,88.65
22.95,66.54,1004.53,88.06
25.59,61.5,1009.12,68.0
27.45,66.25,1009.3,77.58
9.44,44.03,1009.59,86.27
32.63,74.99,1002.42,40.07
14.22,40.83,1009.2,81.32
22.3,57.19,1006.4,75.28
27.13,69.45,1013.9,51.16
9.7,37.14,1012.79,75.2
27.0,73.42,1012.2,87.28
28.19,68.08,1013.41,43.93
27.34,70.98,1008.82,71.42
24.81,59.43,1009.42,54.64
28.09,63.31,1013.01,52.6
23.63,60.37,1005.0,81.66
22.1,58.33,1013.71,69.09
12.87,48.04,1012.47,100.13
11.23,39.72,1018.46,60.62
8.03,40.67,1020.13,70.87
9.47,40.81,1026.44,91.87
15.04,38.01,1022.46,78.29
12.01,41.48,1017.75,66.67
14.29,46.18,1017.01,87.29
15.14,39.72,1002.96,72.52
7.55,42.85,1011.21,93.25
8.41,39.16,1015.47,93.42
15.86,43.5,1021.22,75.38
23.56,73.18,1012.18,87.98
23.33,58.95,1017.93,66.37
21.63,71.85,1009.44,76.89
33.75,64.96,1002.54,39.28
11.02,39.96,1025.64,93.58
10.62,39.58,1011.9,87.85
23.14,60.27,1018.51,80.54
12.41,45.87,1004.78,80.02
23.04,64.27,1014.29,80.23
31.7,70.36,1006.26,58.18
26.62,70.36,1005.15,84.99
28.78,60.07,1014.54,49.03
17.4,44.9,1020.5,77.11
9.34,40.77,1012.14,90.81
10.1,44.03,1008.11,90.29
12.87,39.3,1019.26,71.55
26.75,43.21,1012.29,87.28
12.99,43.8,1023.16,64.65
31.25,74.34,999.06,69.85
15.01,43.56,1014.65,61.82
6.69,36.24,1013.35,91.09
5.49,38.5,1012.18,79.33
21.41,54.2,1011.37,82.28
14.8,42.77,1019.14,76.53
12.1,41.58,1014.41,90.22
25.79,75.6,1017.46,75.63
12.65,41.93,1023.07,65.05
14.86,44.85,1016.19,67.43
25.18,61.08,1013.08,80.75
30.74,73.67,1005.79,57.89
26.41,60.93,1007.16,66.02
11.56,39.28,1011.27,82.05
8.81,43.14,1012.46,73.99
18.8,47.83,1005.86,76.77
32.27,71.85,1007.88,56.01
14.8,42.77,1019.14,76.53
32.84,77.95,1014.68,45.8
30.84,66.75,1017.54,40.69
27.19,62.91,1011.57,53.66
17.13,43.79,1016.09,58.94
24.0,58.05,1011.28,74.32
26.61,72.43,1007.71,75.82
29.19,70.32,1008.28,55.42
23.51,70.04,1011.02,81.39
11.11,37.5,1013.68,73.67
6.41,40.81,1026.57,93.51
25.23,61.86,1013.0,76.18
25.3,71.58,1010.18,87.36
30.05,69.34,1008.26,61.5
12.03,40.75,1015.93,85.07
3.99,39.64,1011.53,83.58
32.26,71.29,1008.41,48.58
15.65,39.59,1012.8,87.63
17.35,39.72,1003.0,64.62
24.84,59.22,1013.18,83.08
27.97,69.48,1010.4,57.24
20.25,58.33,1013.25,68.92
18.58,44.6,1016.61,48.15
13.5,41.44,1015.72,68.36
27.72,69.88,1007.58,72.25
7.97,38.5,1013.84,72.36
5.02,45.87,1007.8,99.22
18.67,47.83,1005.12,82.97
8.36,40.22,1011.6,89.18
32.55,69.89,1013.87,40.09
15.86,39.82,1013.12,77.37
16.36,44.88,1018.34,76.0
20.28,57.25,1010.12,88.42
32.42,75.08,1004.82,41.62
33.4,70.8,1009.17,57.01
15.38,43.99,1022.42,83.41
22.56,48.92,1010.7,51.63
7.97,39.04,1018.51,65.17
30.01,68.27,1006.88,51.67
14.24,39.52,1018.22,77.19
25.87,57.32,1012.06,44.13
10.17,40.46,1018.54,68.21
22.28,58.86,1014.08,66.47
15.68,39.16,1006.09,75.62
21.01,50.9,1012.24,70.82
13.35,40.27,1005.83,49.75
28.11,77.95,1009.38,72.81
10.05,40.46,1018.71,67.38
18.89,58.66,1010.96,84.07
24.61,62.96,1020.1,63.83
20.37,54.9,1016.94,65.86
27.64,75.6,1017.35,54.78
9.92,40.64,1020.39,95.41
25.8,71.58,1010.08,85.14
28.43,68.08,1011.32,58.19
13.77,42.86,1030.72,77.3
20.28,62.52,1017.89,75.67
12.23,43.69,1016.46,84.4
26.05,56.85,1012.78,59.09
19.12,44.85,1014.66,43.66
10.35,40.27,1005.09,92.42
8.28,40.77,1011.55,89.79
26.26,73.06,1009.35,91.65
23.28,72.24,1011.3,90.5
23.38,54.42,1013.95,73.02
7.69,38.06,1020.72,83.47
10.4,42.44,1014.24,93.48
13.73,41.78,1011.75,49.65
25.21,49.82,1016.44,63.14
20.71,46.63,1013.1,74.49
16.91,43.96,1013.32,79.87
13.71,45.08,1023.35,82.93
24.95,76.16,1006.2,76.16
19.19,63.31,1016.88,66.58
9.53,44.03,1008.87,89.99
24.94,74.33,1014.3,75.34
24.52,56.85,1012.59,54.47
13.35,41.39,1019.17,72.87
10.13,38.16,1013.57,79.04
12.64,40.71,1024.2,65.21
24.24,68.3,1018.03,81.51
17.96,47.83,1005.0,85.72
10.16,41.79,1021.35,52.4
10.81,45.0,1023.45,85.89
24.44,69.84,1005.34,80.37
11.72,39.18,1024.19,68.53
21.81,60.27,1015.93,91.38
20.23,57.76,1016.84,81.26
5.89,35.77,1019.78,79.58
27.58,78.05,1010.83,94.98
9.18,39.42,1025.41,69.46
31.92,68.3,1015.58,41.55
21.19,67.71,1006.65,56.28
13.2,40.83,1007.75,94.98
17.25,43.14,1018.34,76.17
28.14,76.86,1000.7,70.17
27.16,59.87,1011.78,58.84
23.07,57.17,1009.84,76.8
23.28,48.92,1010.23,41.55
28.9,68.84,1011.64,64.44
9.88,37.83,1005.68,97.61
13.48,40.35,1011.71,69.44
8.05,38.38,1021.14,86.39
19.62,43.56,1012.89,37.6
19.69,56.65,1020.72,70.86
28.12,73.42,1011.49,80.16
21.43,63.94,1017.28,57.49
6.05,41.14,1027.69,86.93
28.71,71.64,1005.21,71.11
27.2,77.95,1009.48,78.53
24.97,68.61,1011.08,58.94
29.25,72.99,1006.85,61.15
9.3,38.18,1017.19,71.51
15.48,53.82,1016.1,64.77
5.95,37.8,1022.03,67.97
28.36,66.75,1017.71,52.6
33.83,67.9,1005.94,29.86
9.23,42.44,1014.34,94.2
22.21,61.87,1010.9,54.22
21.34,51.61,1010.11,80.7
26.95,48.41,1008.53,62.94
8.35,40.46,1019.23,73.26
13.51,40.89,1011.03,84.83
16.43,48.06,1010.73,61.26
26.88,69.51,1012.76,45.03
20.54,49.15,1021.02,56.0
5.51,35.57,1026.3,78.97
28.25,66.54,1011.02,43.77
17.79,45.01,1015.71,67.13
25.58,47.01,1014.5,63.53
11.37,41.5,1013.57,88.82
6.84,41.06,1021.04,89.59
20.74,49.69,1010.91,69.1
27.09,65.61,1014.22,48.13
10.51,44.78,1012.59,85.29
14.82,42.74,1028.04,69.81
17.46,42.42,1008.97,69.19
27.75,66.54,1010.21,46.37
22.26,60.37,1008.14,92.37
7.11,43.13,1018.96,87.82
6.86,41.17,1020.12,79.14
15.07,43.48,1015.22,57.74
13.15,42.44,1014.51,99.53
28.75,57.55,1004.77,57.55
19.72,44.78,1009.27,39.18
32.49,74.99,1002.19,34.58
22.12,47.93,1005.5,84.47
23.86,59.21,1013.02,73.6
32.09,69.4,1003.1,56.91
22.31,61.45,1009.25,98.56
10.44,37.83,1006.31,97.2
5.35,35.57,1027.12,80.81
27.01,43.21,1011.71,77.84
19.48,58.79,1017.6,88.72
23.88,67.9,1005.99,67.58
11.66,44.6,1018.39,89.98
17.03,47.83,1004.94,79.68
27.98,74.87,1010.02,66.44
14.58,42.07,1017.9,86.14
10.91,41.04,1026.57,74.24
23.26,59.14,1016.98,76.29
12.71,43.8,1023.15,71.16
29.28,77.17,1009.4,76.3
33.4,69.98,1013.29,47.78
31.11,72.25,1012.34,44.45
16.71,46.18,1012.06,96.6
17.3,57.76,1016.26,87.74
19.35,43.43,1009.4,66.11
31.9,73.42,1010.82,60.58
27.23,44.05,1005.69,58.91
24.28,68.31,1009.94,77.08
22.26,60.37,1008.14,92.37
30.4,77.3,1002.44,59.42
10.28,41.46,1018.44,85.23
20.33,57.76,1016.47,75.35
24.39,51.86,1014.92,59.98
27.11,66.49,1013.71,39.28
12.99,41.93,1020.25,74.64
27.24,68.08,1013.23,51.96
18.77,49.39,1021.06,82.95
13.16,40.71,1021.99,77.91
16.09,65.46,1013.84,85.52
18.85,41.1,1001.95,61.75
22.64,62.44,1011.82,75.07
12.38,48.04,1012.78,100.13
29.96,67.83,1008.0,44.05
9.17,40.67,1019.03,66.21
31.62,64.05,1010.94,58.93
23.24,63.76,1010.1,79.16
8.38,39.22,1015.03,75.14
6.92,39.61,1018.64,82.27
31.41,64.44,1013.84,49.49
27.78,70.8,1009.81,79.57
20.28,48.78,1017.4,82.51
31.53,70.36,1006.29,57.11
20.95,44.89,1010.48,67.97
32.07,70.94,1006.91,49.9
27.37,65.06,1013.09,50.92
16.0,43.02,1012.37,39.2
20.48,51.43,1007.4,90.7
21.39,64.27,1011.71,95.39
22.97,63.94,1010.5,88.47
16.3,39.63,1004.64,85.61
31.2,73.17,1010.28,53.23
5.57,42.85,1013.55,92.14
17.57,62.1,1019.51,86.14
27.98,74.87,1010.02,66.44
27.75,70.4,1006.65,90.21
32.31,77.95,1010.15,62.17
27.45,66.25,1009.3,77.58
15.62,41.76,1023.82,66.17
30.75,73.5,1011.02,54.76
21.04,45.09,1014.19,40.62
14.17,39.59,1010.99,94.08
19.67,44.89,1009.43,73.88
31.85,68.3,1014.76,47.06
21.84,59.39,1015.77,88.12
18.8,44.71,1016.56,31.29
13.35,40.27,1005.83,49.75
22.06,43.43,1010.46,58.01
18.48,52.05,1012.41,68.2
23.17,51.19,1009.5,76.15
6.57,43.65,1018.24,74.47
31.54,77.24,1008.23,70.19
16.23,43.69,1016.4,68.9
14.07,46.18,1017.77,87.83
27.22,69.04,1008.89,70.62
13.67,44.92,1023.6,85.35
10.51,39.04,1023.95,85.35
24.94,62.96,1019.76,58.44
28.75,70.02,1010.33,46.55
8.22,41.82,1032.77,71.63
24.27,57.85,1012.81,63.48
16.45,44.68,1018.6,85.14
18.94,48.7,1008.5,94.83
14.7,41.39,1018.84,68.19
30.55,71.06,1009.33,73.38
15.27,56.89,1013.28,86.92
15.75,39.39,1014.38,76.29
24.19,46.93,1013.4,49.39
26.91,70.02,1010.75,59.48
28.82,64.79,1016.74,56.34
14.57,44.84,1023.46,87.2
29.93,71.85,1008.43,66.64
27.92,68.3,1015.02,51.04
17.19,43.14,1014.34,68.62
19.29,67.71,1007.94,63.71
14.49,44.84,1024.09,86.55
30.3,71.98,1004.4,55.6
28.07,70.32,1007.17,67.02
16.0,43.02,1012.37,39.2
29.12,51.43,1005.93,60.66
13.78,42.03,1017.51,84.94
24.23,49.3,1003.61,74.44
13.78,38.28,1014.8,81.19
21.34,51.61,1010.11,80.7
27.04,65.06,1013.33,52.37
29.0,77.54,1011.33,75.13
17.48,44.2,1018.89,61.51
22.05,61.27,1019.6,58.83
26.42,59.39,1013.95,66.03
10.28,39.64,1010.45,74.15
22.31,43.43,1010.64,56.44
30.98,67.45,1015.18,45.4
20.34,59.8,1015.18,80.21
30.15,69.88,1007.2,73.67
25.11,58.79,1015.99,60.55
18.22,44.34,1019.35,56.78
30.57,69.82,1009.86,52.94
13.4,41.78,1010.2,64.57
11.34,41.54,1020.25,75.83
17.55,43.14,1018.86,76.0
18.92,44.63,1020.32,47.81
6.77,38.18,1017.8,81.13
26.84,70.36,1007.41,71.47
7.68,42.85,1012.51,91.51
30.71,64.05,1011.75,62.81
8.87,41.82,1033.3,74.28
14.49,41.92,1030.3,56.62
26.54,69.34,1009.5,87.18
22.84,71.25,1001.9,96.45
30.5,66.75,1017.55,38.2
24.33,60.32,1015.49,59.95
20.13,43.43,1009.75,66.16
17.74,50.88,1015.56,89.78
18.28,44.71,1016.99,33.71
16.55,46.18,1009.97,96.54
20.32,39.72,1002.0,51.71
7.39,39.85,1011.63,83.61
15.6,43.71,1024.88,80.37
9.93,40.67,1018.08,69.74
20.35,56.53,1020.23,70.05
7.57,37.49,1009.73,83.07
20.47,63.07,1012.79,88.67
19.5,40.79,1003.8,89.45
30.62,66.54,1004.11,55.36
29.01,66.56,1006.44,57.62
14.65,35.4,1016.16,60.26
26.38,71.58,1011.02,80.9
25.41,66.49,1014.06,51.09
15.29,25.88,1009.21,66.0
29.83,71.98,1004.32,67.55
20.51,63.86,1020.65,75.36
18.79,49.15,1021.69,70.16
19.83,59.44,1012.98,91.24
17.29,42.86,1014.38,72.3
20.27,57.76,1016.66,75.76
13.42,38.91,1012.81,73.82
8.99,39.04,1021.99,75.98
10.87,42.02,1002.08,95.22
28.9,71.25,1000.73,77.24
15.57,38.78,1013.51,95.38
16.37,52.9,1015.14,73.11
27.72,69.88,1007.58,72.25
13.93,38.91,1013.04,73.51
21.8,51.3,1012.07,89.51
16.76,45.09,1014.28,57.71
27.2,49.16,1005.33,46.73
25.04,65.48,1017.66,57.08
18.15,58.46,1017.42,88.24
13.8,44.21,1022.93,83.37
3.68,39.64,1011.31,84.05
12.29,40.03,1017.62,89.64
20.98,47.43,1007.39,68.15
18.44,45.38,1014.3,86.02
22.09,65.59,1015.54,72.44
29.83,71.98,1004.32,67.55
13.86,41.78,1010.75,57.9
32.42,65.74,1010.97,52.73
23.69,73.67,1007.19,86.73
23.68,49.02,1007.53,86.05
8.84,42.49,1010.28,89.09
29.09,70.02,1010.13,48.06
30.47,70.02,1009.65,62.03
22.71,59.43,1005.68,83.52
30.2,70.02,1009.85,63.39
27.23,66.48,1005.23,52.38
21.48,66.91,1008.58,84.49
31.46,70.79,1003.54,59.51
14.88,42.28,1007.26,71.3
28.38,72.39,998.93,73.85
25.51,73.56,1006.59,96.63
13.66,45.0,1021.97,79.04
27.65,48.41,1008.54,58.25
32.9,68.51,1012.95,50.09
19.73,69.51,1013.14,61.84
14.39,44.21,1019.77,85.7
11.87,40.67,1011.43,62.92
20.01,43.77,1012.13,65.53
27.76,65.59,1010.8,67.29
28.02,71.77,1006.5,72.41
26.52,71.64,1008.27,75.3
15.56,41.1,1004.65,84.58
17.3,42.24,1017.07,64.52
24.49,65.61,1014.71,63.47
19.65,44.89,1009.76,75.36
23.35,63.47,1011.78,84.24
18.41,62.1,1020.4,78.1
21.98,58.79,1010.72,86.85
7.16,38.56,1019.17,70.1
23.4,65.06,1014.32,67.38
20.43,63.09,1016.46,91.78
10.27,52.75,1026.19,76.78
18.34,50.59,1018.42,83.95
22.33,71.94,1011.06,82.85
29.45,68.24,1007.45,32.81
28.45,69.23,1013.07,39.46
12.75,44.2,1017.59,81.22
25.18,47.93,1002.92,60.33
10.56,39.13,1010.19,87.12
26.17,48.92,1009.87,34.43
15.15,41.35,1006.3,86.16
24.13,45.61,1012.63,71.36
15.86,43.02,1012.18,40.33
24.24,71.58,1010.15,91.14
28.92,66.51,1015.5,34.51
28.03,68.67,1005.52,58.16
27.92,63.07,1010.75,45.26
7.17,41.92,1031.97,83.86
8.51,39.96,1026.34,96.1
10.68,38.38,1020.79,72.33
6.02,43.65,1013.85,83.53
20.35,50.9,1012.6,72.43
25.5,68.08,1011.13,72.86
26.08,76.86,1003.3,79.49
13.94,42.86,1012.35,88.78
24.62,72.43,1007.97,84.36
19.13,40.79,1004.47,91.7
25.68,46.21,1011.01,57.53
8.88,39.66,1015.21,88.29
28.63,66.56,1005.88,64.73
28.71,71.64,1005.21,71.11
11.77,40.71,1024.55,72.49
19.68,62.96,1020.41,82.26
24.77,48.92,1010.25,47.04
23.96,58.33,1013.37,59.97
29.7,57.35,1005.63,57.35
27.38,59.21,1012.74,53.53
13.74,38.73,1004.34,82.82
10.02,41.44,1017.37,77.65
24.29,62.91,1013.04,65.85
16.59,41.79,1006.67,73.9
28.6,61.86,1011.86,62.13
33.82,73.03,1013.49,42.17
17.03,58.49,1011.91,92.16
21.09,50.9,1012.42,69.09
19.92,38.52,1018.15,60.68
21.89,74.93,1016.11,77.88
28.29,68.08,1010.77,53.92
11.08,38.16,1014.45,74.99
20.91,59.14,1017.25,74.7
14.1,44.92,1023.95,89.5
23.62,49.21,1014.1,49.54
7.62,44.71,1020.56,69.96
11.8,43.22,1008.57,78.01
17.46,62.1,1019.96,83.99
28.43,73.18,1012.52,71.05
15.7,44.21,1021.26,86.83
24.71,60.77,1016.67,69.7
10.2,41.46,1020.23,84.54
14.1,48.92,1011.6,84.39
22.2,63.94,1017.38,56.17
18.94,48.7,1008.5,94.83
20.94,44.78,1008.14,35.7
18.85,41.1,1001.95,61.75
7.41,40.81,1026.15,88.96
15.59,52.05,1013.67,78.55
23.57,66.75,1018.06,80.19
22.31,51.19,1009.38,79.72
24.54,48.06,1013.02,55.18
17.82,65.48,1019.64,86.6
28.77,75.23,1010.01,59.0
11.87,36.43,1023.42,79.5
28.19,67.45,1013.97,49.76
7.11,43.13,1018.96,87.82
29.12,66.56,1006.9,49.79
10.18,40.81,1015.79,81.42
29.05,71.85,1008.6,78.69
16.18,43.99,1021.97,80.96
5.15,35.19,1018.63,93.94
16.3,38.73,1001.79,73.45
31.11,75.33,1002.32,64.25
9.08,40.46,1019.48,77.37
28.37,67.07,1005.65,56.13
10.23,41.46,1018.89,83.06
19.14,56.65,1020.84,82.97
22.08,41.54,1014.21,73.73
31.31,67.48,1009.71,57.06
13.83,38.73,999.62,91.95
23.26,59.21,1017.71,67.16
7.11,39.9,1008.82,87.76
22.68,59.54,1004.32,95.44
22.53,58.62,1016.28,72.78
22.51,68.63,1015.1,57.19
15.27,41.16,1009.0,84.12
24.32,71.14,1011.71,71.65
29.52,64.79,1017.53,44.83
25.95,65.61,1014.36,52.54
25.63,69.89,1015.17,77.42
27.87,70.79,1003.96,72.17
18.77,58.66,1010.34,87.25
19.92,48.98,1014.32,64.99
25.15,68.51,1013.25,72.31
12.71,41.39,1019.3,74.2
14.02,43.34,1016.06,85.8
25.86,59.92,1009.92,73.95
12.63,41.48,1009.61,87.69
11.56,40.71,1015.85,76.08
10.07,40.92,1021.84,84.18
21.98,59.39,1015.25,84.52
14.69,53.82,1016.54,63.49
18.4,40.79,1006.18,92.36
26.2,71.14,1007.92,72.95
10.22,39.96,1025.05,96.05
14.54,39.39,1013.87,76.39
14.26,43.34,1017.24,81.54
28.81,64.96,1000.46,68.05
29.39,68.24,1009.06,66.76
19.1,56.53,1020.18,76.38
28.86,73.4,1011.37,58.76
30.16,73.17,1010.74,58.99
8.77,40.46,1019.68,77.84
21.19,74.93,1015.75,80.84
27.95,73.5,1010.42,58.01
24.01,67.17,1007.44,86.87
19.27,50.12,1007.61,100.11
25.53,71.85,1009.19,74.7
10.29,40.0,1021.46,90.6
32.0,73.17,1009.94,40.48
18.74,44.34,1019.4,55.16
12.53,44.03,1007.21,84.2
27.99,66.91,1008.47,59.63
19.24,58.33,1013.65,85.47
24.98,71.98,1006.59,90.61
17.79,44.9,1020.5,69.72
19.77,56.65,1020.67,66.33
14.67,42.28,1007.21,65.17
14.59,42.44,1012.7,83.92
13.32,44.2,1020.02,78.78
18.34,65.94,1013.27,85.42
8.38,39.22,1015.03,75.14
15.09,40.89,1010.15,92.0
27.77,62.26,1010.88,66.45
24.73,70.72,1009.82,88.79
11.41,40.62,1015.56,57.62
23.74,63.9,1014.73,81.9
21.19,55.5,1019.83,65.22
13.9,45.08,1023.29,83.43
26.91,65.34,1014.19,50.7
20.6,60.08,1017.84,75.92
11.88,41.58,1016.56,90.18
16.0,43.34,1013.58,78.87
16.75,36.99,1006.42,87.18
31.11,69.05,1002.37,41.56
19.35,39.39,1013.91,61.53
33.4,69.98,1013.29,47.78
16.31,52.75,1024.4,55.69
25.47,65.34,1015.3,50.31
28.66,74.93,1014.04,51.26
20.36,60.1,1011.21,84.79
26.22,67.45,1013.7,44.04
5.28,45.87,1008.25,97.88
21.79,61.45,1011.11,91.78
15.21,43.56,1012.92,56.61
24.35,70.04,1010.92,73.88
31.26,76.09,1006.66,63.91
8.42,37.49,1009.22,82.15
26.98,43.77,1010.95,40.8
16.32,50.88,1013.37,97.19
16.41,44.92,1024.27,84.16
26.96,72.58,1009.23,89.62
24.67,68.14,1004.96,58.15
19.11,50.16,1010.88,100.09
17.57,62.1,1019.51,86.14
25.58,61.08,1013.37,71.27
14.51,44.84,1023.23,82.33
19.65,44.89,1009.76,75.36
31.01,71.37,1003.4,55.06
26.82,75.08,1005.93,60.81
19.59,59.87,1018.28,84.83
11.73,40.64,1020.68,96.98
11.87,40.55,1019.06,94.11
26.85,73.77,1001.2,90.13
22.61,44.05,1005.69,76.74
27.47,69.98,1008.53,58.72
23.49,49.3,1003.35,77.96
25.46,70.32,1010.65,64.7
10.36,43.67,1011.95,78.15
16.8,44.9,1009.14,79.78
4.99,39.04,1020.45,78.89
8.36,40.67,1014.99,73.65
13.11,41.44,1015.55,74.45
5.11,42.07,1004.28,81.8
24.75,69.89,1015.29,82.01
19.94,38.52,1018.4,55.9
8.27,35.77,1015.3,73.36
24.66,63.73,1011.4,74.52
14.01,38.91,1015.86,69.24
11.45,45.01,1018.88,92.12
24.77,58.41,1013.78,80.57
7.55,41.04,1027.03,83.32
29.12,67.83,1008.05,46.86
29.42,74.9,1004.11,64.53
10.35,40.27,1005.09,92.42
9.88,40.0,1021.4,92.06
15.63,41.79,1006.7,78.28
8.94,42.07,1018.9,85.93
13.38,40.12,1013.92,96.96
11.46,39.82,1012.09,86.2
27.99,71.64,1007.79,72.67
21.73,64.63,1020.84,68.9
6.03,41.17,1019.81,84.2
31.53,70.94,1007.11,50.04
16.96,63.31,1016.42,77.09
25.85,75.08,1006.24,57.73
7.4,40.72,1022.56,87.67
22.78,71.77,1005.26,89.23
