Temperature,Exhaust Vacuum,Ambient Pressure,Relative Humidity
27.18,59.27,1012.57,64.18
31.46,66.54,1002.86,53.75
26.44,71.64,1004.55,85.53
26.42,71.06,1008.12,87.32
14.85,45.01,1013.12,85.53
24.82,72.99,1007.81,84.72
20.77,60.1,1011.11,81.09
31.14,67.32,1013.93,38.37
24.96,60.27,1018.68,69.97
12.31,44.03,1007.78,94.42
29.3,68.08,1011.23,56.23
15.83,52.75,1024.3,58.34
29.35,71.58,1010.07,61.8
6.84,39.4,1011.9,93.75
17.82,49.15,1020.73,70.25
27.51,71.32,1007.59,80.02
31.3,67.17,1007.27,62.99
27.89,73.21,1001.32,85.88
24.55,57.5,1015.36,62.45
29,69.13,1001.22,52.96
25.92,60.32,1016.05,52.51
21.04,45.09,1014.19,40.62
16.5,53.29,1017.7,95.66
34.1,73.03,1014.01,41.26
14.84,41.48,1017.26,63.42
13.57,41.4,1021.27,72.55
10.1,41.58,1021.26,94.06
16.52,42.24,1017.51,67.65
30.33,68.67,1006,54.99
27.11,66.49,1013.71,39.28
16,43.02,1012.37,39.2
23.96,51.3,1011.81,71.81
31.31,64.44,1014.24,51.08
21.35,57.76,1017.36,73.1
13.53,38.73,1004.86,85.38
15.19,42.03,1017.38,71.66
13.68,41.7,1019.19,84.07
9.56,41.55,1002.67,70.27
13.69,34.03,1018.45,65.76
29.13,47.93,1002.5,49.1
20.59,59.8,1015.27,77.94
25.99,71.32,1007.17,83.23
27.1,52.84,1006.28,53.85
20.08,58.12,1015.53,80.84
5.37,40.07,1012.75,63.58
23.7,70.04,1011.13,84.16
27.56,63.9,1013.23,45.97
14.76,43.79,1016.17,75.72
10.74,43.67,1011.75,80.1
21.39,52.3,1009.2,79.77
10.08,37.92,1010.47,66.37
29.23,75.6,1017.72,52.26
21.82,63.9,1014.48,92.53
13.35,41.44,1015.9,66.04
8.23,43.79,1016.11,82.11
25.4,70.4,1006.8,94.78
24.76,63.07,1012.73,70.39
25.21,63.21,1012.24,85.14
29.8,69.34,1009.36,64.74
16.8,56.03,1020.65,85.26
21.95,68.63,1012.8,61.55
11.6,40.27,1008.55,72.12
16.07,65.46,1013.88,87.11
15.24,48.6,1007.08,86.49
20.51,63.86,1020.65,75.36
22.22,66.05,1016.15,80.58
7.11,41.74,1022.35,90.68
22.84,67.32,1013.77,64.67
29.08,66.54,1004.67,64.5
25.18,62.96,1020.04,59.08
24.83,62.4,1010.13,70.18
26.02,59.57,1011.16,76.93
25.21,64.63,1020.56,51.31
14.41,40.83,1009.82,80.43
25.89,74.22,1007.43,81.55
17.48,58.95,1016.49,90.35
24.18,58.49,1011.3,77.82
27.76,69.4,1004.27,72.25
22.03,59.43,1006.88,82.05
11.8,40.66,1017.13,97.2
29.77,69.98,1013.32,69.6
12.12,41.17,1017.68,78.72
29.45,74.16,1010.49,64.87
12.37,46.97,1013.95,90.76
7.17,41.92,1031.97,83.86
16.64,48.92,1011.55,78.76
18.64,43.79,1016.01,51.17
29.78,73.42,1011.27,52.79
28.46,69.75,1009.46,79.75
14.14,43.34,1017.1,81.77
25.92,50.16,1003.95,71.3
20.71,58.79,1017.48,86.67
33.61,69.88,1007.4,42.51
25.52,71.73,1009.91,79.55
30.14,67.69,1006.54,57.05
8.52,38.5,1013.16,64.06
17.67,50.88,1015.64,90.55
13.09,39.85,1012.86,58.42
20.4,57.85,1011.14,92.47
34.6,64.96,1003.3,34.32
21.25,44.05,1005.69,81.87
30.7,67.69,1005.92,51.58
20.08,49.69,1008.34,69.88
8.9,36.24,1013.29,89.35
9.12,41.54,1018.61,79.26
28.86,73.4,1011.37,58.76
15.09,40.89,1010.15,92
16.18,41.66,1010.01,65.62
31.18,74.34,1003.81,63.59
10.25,41.46,1020.65,87.07
12.39,49.83,1007.6,92.43
21.54,66.54,1004.99,92.87
29.89,71.29,1009,55.72
15.14,39.72,1002.96,72.52
29.1,70.4,1003.97,77.57
18.91,59.21,1017.76,90.49
12.26,43.48,1016.41,72.95
15.26,46.18,1013.68,98.58
10.16,40.8,1028.13,86.39
8.4,38.5,1013.67,69.13
27.89,68.12,1012.78,48.72
8.91,40.69,1015.11,89.65
14.63,40,1018.03,63.4
9.84,40.72,1022.21,77.79
15.86,40.66,1016.23,86.74
7.4,41.03,1022.09,74.83
25.69,59.07,1006.89,82.34
18.77,52.08,1004.02,99.86
21.63,71.85,1009.44,76.89
15.24,44.45,1020.56,66.13
20.36,65.27,1011.73,70.8
18.64,67.71,1003.84,89.63
20.58,50.9,1011.89,72.56
24.2,59.07,1009.25,88.25
9.24,41.4,1018.34,84.91
25.97,43.21,1011.9,88.73
15.29,44.88,1018.85,73.67
16.39,41.96,1011.7,94.85
21.89,63.94,1019.55,55.09
15.65,39.59,1012.8,87.63
11.6,39.1,1009.81,100.09
9.78,52.75,1022.97,78.31
29.97,69.14,1007.92,66.74
7.84,40.07,1016.68,47.63
29.32,63.77,1013.24,55.1
26.31,66.48,1005.93,63.9
24.75,58.79,1009.87,71.97
16.71,46.18,1011.61,95.82
29.79,62.66,1008.5,48.51
10.61,41.58,1021.08,93.06
16.05,41.96,1011.82,96.05
19.55,42.04,1009.99,67.87
14.2,38.62,1017.83,77.57
23.48,66.49,1014.41,62.61
8.7,36.24,1013.34,89.5
11.67,37.73,1021.2,68.88
21.86,63.09,1016.64,87.94
25.47,60.75,1007.27,65.91
25.68,70.17,1001.38,85.89
31.16,67.45,1014.69,32.25
17.53,44.9,1020.5,71.1
6.99,39.37,1020.19,75.06
21.03,69.05,1002.17,75.35
31.59,62.7,1009.3,50.16
9.11,40.64,1020.68,86.91
28.08,73.42,1012.17,62.74
30.74,71.77,1006.24,53.38
30.22,68.3,1014.91,34.9
27.58,73.06,1009.63,88.31
22.91,68.63,1014.92,55.82
15.69,41.93,1021.3,52.69
27.2,78.05,1010.15,90.2
25.33,71.73,1009.78,77.78
21.9,47.43,1006.8,60.48
9.86,43.56,1015.13,74.89
8.35,43.79,1016.2,85.23
18.31,42.23,1012.88,79.32
27.09,65.61,1014.22,48.13
25.45,57.32,1011.7,47.09
25.3,59.43,1009.15,58.3
34.29,68.51,1009.58,32.25
9.55,41.44,1015.07,85.94
20.97,47.43,1007.64,71.18
8.9,39.96,1026.31,95.46
26.19,49.3,1003.69,65.88
16,42.86,1013.88,81.74
15.63,43.02,1012.57,40.32
14.81,43.7,1015.1,60.72
24.43,72.43,1008.03,85.56
12.65,44,1023.03,88.73
14.39,44.85,1014.19,75.16
24.98,60.32,1016.39,63.12
13.48,41.92,1030.2,65.96
20.05,42.48,1012.29,85.09
32.57,65.74,1011.03,46.27
28.84,74.67,1016.52,67.43
27.08,66.05,1017.33,54.68
29.1,76.2,1006.28,60.22
10.71,39.61,1018.72,73.66
14.35,35.71,1016.1,60.86
11.6,40.69,1015.51,86.55
22.34,52.84,1004.05,73.96
29.09,67.07,1005.99,41.39
21.36,58.95,1018.35,78.87
12.88,44.34,1016.03,88.51
14.8,42.77,1019.14,76.53
12.27,41.17,1019.41,58.1
9.07,40.67,1014.41,70.39
25.67,68.3,1017.16,74.19
16.55,41.66,1011.45,55.53
24.29,63.57,1010.29,87.3
30.96,71.77,1006.26,52.76
26.94,66.48,1005.46,60.62
21.91,48.7,1006.89,83.97
24.49,65.06,1014.07,63.32
15.55,39.63,1004.98,89.82
16.29,44.34,1019.49,59.36
14.44,40.1,1015.51,79.78
26.37,54.5,1014.48,66.31
11.88,40.64,1020.5,85.43
14.31,40.78,1024.3,76.41
25.41,77.54,1009.68,89.09
17.33,53.16,1013.77,82.77
27.33,73.18,1012.26,82.18
19.46,47.03,1013.9,88.86
21.01,60.1,1010.93,78.6
19.69,56.65,1020.84,72.14
26.04,71.14,1011.66,68.95
21.82,50.66,1013.74,73.6
17.12,49.5,1014.79,87.03
15.14,37.85,1010.33,84.3
21.11,58.12,1015.38,77.78
12.82,41.58,1020.37,81.06
15.48,47.83,1004.88,81.68
24.86,63.47,1011.5,71.78
21.38,44.05,1005.69,81.66
8.83,43.56,1014.9,81.55
18.94,46.93,1010.22,75.45
21.94,64.69,1007.39,77.58
23.4,49.16,1002.85,69.82
23.95,58.46,1017.5,68.46
27.79,69.23,1012.86,45.71
14.46,45.87,1009.21,84.09
23.66,67.17,1007.24,87.56
16.97,42.86,1013.92,74.8
28,74.22,1008.68,66
10.97,40.6,1015,87.59
20.45,69.45,1012.53,91.81
22.69,54.2,1012.92,65.55
16.58,41.79,1006.24,72.95
15.02,37.64,1016.49,83.28
18.99,56.65,1020.46,77.16
29.79,68.24,1009.19,65.49
20.06,52.84,1004.21,82.12
29.8,64.69,1006.6,54.43
11.09,42.44,1014.18,92.81
26.94,73.21,1002.83,91.25
11.42,40.43,1025.5,75.85
6.57,42.07,1004.48,74.82
9.77,34.69,1027.72,74.98
13.45,41.16,1022.04,82.96
22.39,58.18,1008.52,87.48
20.08,58.79,1017.32,81.59
15.56,40.12,1013.72,89.78
12.8,44.9,1007.58,66.6
19.94,44.9,1008.52,74.69
22.79,71.77,1005.75,90.91
15.21,52.75,1024.32,61.11
19.59,59.87,1018.28,84.83
19.11,58.95,1017.07,85.49
30.25,71.8,1010.87,60.4
25.16,60.23,1011.21,68.31
24.91,57.17,1010.88,72.97
16.55,39.64,1009.07,77.8
13.09,41.62,1011.82,83.14
22,51.3,1012.87,85.79
9.37,42.32,1015.15,82.96
11.92,40.62,1016.66,55.25
8.3,40.35,1012.37,98.17
15.72,43.02,1011.98,45.74
6.25,39.64,1010.98,83.45
13.08,41.74,1020.75,64.44
11.41,40.1,1014.27,91.17
29.73,73.06,1010.27,84.84
6.76,36.25,1028.31,91.16
14.62,43.99,1023.6,86.7
26.82,64.96,999.72,63.55
30.54,69.14,1007.25,70.46
15.11,43.13,1014.99,46.91
22.91,66.44,1011.23,63.43
29.29,71.14,1011.49,49.97
13.44,42.34,1018,96.65
12.36,52.75,1026.04,68.71
24.26,66.44,1011.33,55.32
14.36,40,1016.16,68.79
21,66.86,1013.06,59.7
19.58,50.12,1009.82,100.1
8.51,38.5,1013.33,64.28
24.56,66.75,1018.5,77.47
8.81,43.14,1012.46,73.99
15.69,37.64,1016,83.88
12.63,48.04,1013,100.13
9.01,40.77,1022.37,90.3
9.71,42.44,1014.29,94.03
7.61,43.22,1014.8,86.92
13.89,45.08,1024.64,82.29
22.49,62.96,1020.21,78.99
15.65,43.5,1021.39,78.58
27.76,65.59,1010.8,67.29
10.31,39.82,1012.87,88.71
25.64,68.08,1011.06,71.06
14.89,39.82,1013.23,82.49
11.06,37.92,1008.76,67.32
20.21,58.12,1015.36,79.18
15.75,39.39,1014.38,76.29
16.09,48.78,1015.78,91.12
6.49,38.68,1017.94,64.81
30.04,64.44,1014.46,52.19
26.49,61.86,1012.55,74.24
20.76,59.04,1012.51,85.39
15.09,41.76,1022.4,76.22
12.81,45.51,1015.46,79.97
28.37,69.13,1010.44,71.93
20.64,49.21,1014.86,58.47
26.82,66.51,1016.32,55.76
24.01,46.93,1013.3,52.24
18.7,66.51,1015.14,79.23
21.04,69.48,1011.07,89.92
16.37,39.99,1007.05,80.61
25.21,46.21,1010.87,59.35
15.01,43.56,1014.65,61.82
14.74,42.77,1017.71,76.59
10.67,40.23,1017.75,85.06
21.69,42.23,1013.05,67.55
23.94,63.21,1013.52,83.12
14.38,40.1,1015.51,81.23
9,41.54,1018.83,79.61
11.54,40.05,1014.78,87.05
25.23,60.84,1017.79,56.42
15.71,44.06,1018.34,71.69
16.1,36.71,1013.58,74.41
17.48,49.39,1021.51,84.53
17.57,43.7,1015.53,67.22
13.42,41.23,994.17,95.79
15.2,39,1016.1,72.76
21.54,58.49,1010.85,78.9
12.67,48.14,1017.41,83.63
16.44,53.16,1014.82,75.29
7.5,40.02,1031.39,82.53
18.61,44.06,1016.91,75.01
21.83,41.1,1001.91,41.79
25.04,65.48,1017.66,57.08
26.45,74.33,1013.81,61.7
21.2,59.39,1014.04,85.06
18.06,65.48,1018.79,77.95
26.11,73.17,1009.8,65.18
10.32,41.01,1021.04,95.3
8.6,36.66,1026.4,81.23
12.52,42.34,1018.67,95.29
14.42,48.92,1011.76,76.03
7.23,41.22,1015.23,98.04
10.03,41.62,1014.55,95.61
10.63,44.2,1018.63,90.26
8.49,36.25,1029.7,84.41
26.22,69.89,1015.46,76.63
19.54,44.57,1007.19,78.93
30.35,69.51,1009.95,39.24
7.71,38.06,1021,83.47
22.3,44.57,1008.48,67.58
6.49,36.3,1016.52,69.1
30.46,66.75,1017.81,54.48
31.27,69.13,1009.45,57.01
32.22,70.8,1009.9,62.03
14.65,39.28,1014.04,77.98
26.54,71.14,1007.52,72.04
20.51,42.23,1013.25,71.83
24.11,68.3,1017.33,79.16
12.27,39.82,1012.18,85.58
22.44,63.47,1012.02,91.08
28.02,71.77,1006.5,72.41
18.79,49.15,1021.69,70.16
20.15,65.59,1014.62,79.39
29.59,74.78,1009.45,55.75
13.41,40.89,1010.85,89.61
9.55,43.99,1020.5,97.28
22.89,80.25,1006.38,80.25
22.45,57.76,1017.55,58.6
11.81,40.75,1016.13,84.14
7.14,39.4,1011.68,91.84
6.87,39.85,1012.66,83.34
13.49,44.63,1019.12,70.02
29.45,75.6,1018.12,50.68
24.26,67.69,1008.48,66.74
25.06,78.92,1010.74,90.7
17.54,42.42,1008.97,67.67
3.31,39.42,1024.05,84.31
21.41,56.9,1007.03,79.41
8.99,36.3,1027.08,73.98
31.07,73.5,1010.58,43.66
24.44,72.99,1008.38,91.66
33.3,68.14,1003.02,53.43
28.5,76.86,999.49,77.47
31.71,69.04,1008.79,49.32
30.06,69.14,1007.5,72.48
32.5,71.37,1003.75,43.8
29.98,47.93,1002.46,42.73
13.35,39.18,1023.24,61.98
5.15,45.87,1008.02,98.36
12.06,48.04,1010.01,100.13
22.78,71.77,1005.26,89.23
20.76,58.79,1017.22,78.75
32,71.85,1008.44,53.59
14.09,44.84,1023.65,94.29
26.16,52.36,1013.62,58.52
30.29,59.22,1013.05,60.46
19.65,62.1,1019.46,77.82
26.2,65.18,1011.42,47.82
7.84,41.39,1018.21,91.92
19.68,56.65,1020.75,67.25
17.88,45.87,1008.39,93.63
15.25,43.02,1012.04,41.43
28.42,73.5,1011.23,72.79
10.64,39.61,1018.33,66.81
15.02,42.07,1017.89,83.68
22.69,49.21,1012.64,46.83
30.55,71.06,1009.33,73.38
21.08,46.93,1014.49,63.33
13.83,40.2,1013.28,90.44
31.11,74.87,1009.11,54.86
13.92,39.58,1012.5,80.28
29.45,70.02,1010.28,65.93
9.99,43.52,1022.95,99.67
19.93,57.25,1010.6,89.34
5.47,40.62,1018.66,83.61
22.52,64.27,1014.34,82.77
24.26,61.02,1009.78,76.68
33.6,74.33,1012.31,35.66
29.11,74.78,1009.6,56.93
12.61,43.22,1013.41,78.94
12.2,44.77,1018.64,76.1
31.42,69.13,1009.34,57.16
19.67,60.77,1017.33,88.13
22.49,61.27,1019.6,57.1
9.15,39.61,1018.11,75.29
19.62,52.05,1012.09,50.02
22.26,60.77,1018.26,85.94
25.91,75.6,1018.23,62.65
22.4,58.12,1015.24,78.03
11.35,38.91,1017.93,83.45
15.82,44.88,1018.59,78.88
25.6,63.76,1010.18,67.43
8.51,34.69,1026.96,75.34
20.3,58.46,1015.93,82.13
24.63,65.38,1010.43,40.68
26.44,71.77,1006.68,81.45
14.65,41.92,1030.61,63.07
17.89,44.78,1010.03,53.78
21.28,70.72,1010.29,86.22
10.44,37.83,1006.31,97.2
24.42,66.56,1002.04,84.7
28.04,70.32,1011.28,78.16
19.61,45.01,1014.84,64.42
21.78,68.28,1001,79.3
25.23,58.82,1010.9,70.47
22.51,66.49,1014.59,63.03
7.98,43.52,1022.45,97.68
13.79,45.08,1023.3,83.59
26.21,56.85,1011.45,41.37
14.48,38.92,1015.6,90.05
12.3,40.69,1015.74,82.58
31.04,66.54,1003.83,53.05
11.02,40,1015.75,74.83
14.58,42.99,1007.55,93.56
14.12,39.4,1008.02,76.45
9.73,41.01,1021.76,97.71
10.03,42.18,1017.3,85.99
15.21,43.56,1012.92,56.61
22.47,48.6,1002.33,63.23
24.35,73.17,1012.2,85.88
22.96,45.01,1012.21,50.81
28.86,49.3,1003.93,52.85
25.43,60.95,1014.62,51.39
24.62,70.47,1010.55,72.71
26.56,65.59,1012.6,64.25
27.31,59.54,1006.24,71.99
15.68,43.7,1015.09,58.96
9.33,36.3,1027.88,79.23
3.38,39.64,1011,81.22
20.61,44.63,1008.54,77.54
11.29,35.76,1019.32,58.91
22.74,58.12,1015.16,79.58
27.7,72.24,1011.02,67.6
20.38,62.52,1017.85,75.56
6.3,41.14,1027.45,86.11
26.12,68.51,1013.06,68.96
30.32,64.69,1006.35,51.36
19.94,50.78,1008.78,92.07
33.62,77.17,1009.38,63.71
26.09,60.23,1010.74,60.88
11.86,39.85,1013,66.92
31.87,71.22,1006.16,45.66
14.49,42.86,1013.94,88.2
19.51,50.16,1010.33,94.37
29.25,78.87,1012.05,84.28
26.76,49.02,1007.96,70.05
12.68,40.69,1014.46,79.77
13.78,42.03,1017.51,84.94
29.44,65.51,1014.82,56.49
29.72,68.24,1009.92,66.42
29.63,66.75,1018.08,58.46
10.63,39.61,1020,72.42
19.89,51.43,1007.38,91.79
10.91,41.04,1026.57,74.24
23.26,64.05,1012.96,88.31
30.57,69.71,1008.94,59.99
15.18,43.67,1011.59,92.58
7.51,41.01,1024.61,97.41
26.24,70.36,1005.4,82.43
17.86,45,1023.25,53.48
25,69.71,1009.23,80.92
10.07,40.46,1018.65,69.2
22.3,74.87,1009.69,86.18
13.18,52.72,1024.67,75.96
27.88,62.66,1009.51,56.44
23.76,58.41,1013.85,85.38
12.48,40.67,1011.24,61.1
24.54,48.41,1008.61,73.53
16.22,50.88,1014.33,100.09
9.04,44.68,1023.14,90.73
20.77,56.85,1012.4,83.63
7.71,40.77,1021.93,87.04
13.67,44.92,1023.6,85.35
22.88,65.48,1017.33,66.26
17.28,44.06,1018.15,66.93
26.55,69.45,1013.88,55.39
26.31,44.57,1007.51,52.6
25.54,61.08,1013.14,71.15
11.87,41.78,1012.97,64.79
7.7,40.35,1011.72,92.88
29.78,70.98,1007.82,77.59
23.03,65.12,1016.29,69.8
28.25,71.77,1006.36,67.03
13.67,38.53,1009.3,81.85
15.72,56.89,1013.35,85.06
13.02,40.1,1014.43,87.32
19.78,62.1,1019.72,78.36
31.54,77.24,1008.23,70.19
13.65,42.74,1026.58,71.48
19.26,44.34,1019.45,51.32
14.09,41.66,1009.25,71.4
19.92,46.97,1014.32,69.17
14.62,42.86,1015.56,84.5
32.34,74.99,1002.77,42.83
25.85,67.69,1007.7,70.14
33.63,77.54,1009.82,58.04
21.81,65.46,1013.97,52.16
25.06,64.63,1020.66,54.93
6.81,38.56,1016.5,70.99
14.01,42.74,1029.16,68.31
25.9,71.73,1010.18,74.83
10.78,41.93,1015.56,95.71
22.04,58.05,1013.11,85.22
27,59.15,1013.12,61.39
12.93,41.39,1018.5,80.28
5.33,39.33,1009.61,94.97
13.81,40.2,1013.66,88.16
30.93,69.98,1013.33,62.1
15.22,50.88,1014.19,100.12
16.22,37.87,1022.36,83.13
7.49,39.81,1018.2,85.96
29.09,70.98,1007.86,80.35
8.35,43.52,1022.78,97.34
19.46,60.07,1014.81,66.61
13.07,42.18,1014.98,87.77
13.75,40.66,1016.41,93.31
24.04,59.43,1007.6,76.98
21.63,50.16,1005.7,84.84
29.36,68.94,1007.5,79.91
28.84,73.03,1013.99,76.05
18.41,62.1,1020.4,78.1
31.99,53.53,1004.98,53.53
27.28,78.92,1011.05,75.48
25.2,57.5,1015.19,59.62
23.72,58.62,1016.32,71.17
18.22,45.09,1013.62,75.56
26.39,66.05,1018.24,61.27
21,70.02,1010.22,95.11
21.71,61.45,1010.97,91.62
19.87,48.14,1016.94,81.56
25.45,75.23,1011.41,73.33
27.62,67.51,1012.38,60.25
25.09,71.58,1010.17,86.01
8.51,39.96,1026.34,96.1
11.91,40.69,1014.41,83.71
29.24,74.67,1015.81,59.95
19.62,62.96,1020.76,76.53
16.98,43.7,1015.07,53.51
1.81,39.42,1026.92,76.97
8.22,41.82,1032.77,71.63
14.26,44.47,1028.81,72.19
14.1,41.16,1021.26,73.87
31,71.77,1006.29,48.56
21.79,60.93,1006.44,87.68
25.14,49.02,1007.56,79.02
32.92,69.05,1000.74,39.61
19.41,46.63,1013.23,86.28
26.1,66.25,1009.25,84.52
25.94,77.24,1007.97,84.82
20.14,65.06,1014.81,80.01
11.85,42.07,1017.92,93.45
29.32,71.29,1008.34,51.51
31.31,67.48,1009.71,57.06
17.36,44.63,1020.49,54.21
24.41,56.9,1006.58,77.94
27.28,51.43,1011.46,51.38
21.32,48.14,1016.57,71.81
33.37,73.88,1005.8,47.94
18.93,67.71,1005.04,82.4
27.49,63.78,1015.43,47.45
27.34,59.87,1012.06,59.04
13.2,44.9,1022.43,87.68
28.42,73.4,1011.39,62.72
21.12,62.52,1015.62,78.98
27.13,59.54,1004.33,73.27
10.96,37.5,1013.46,79.54
13.48,41.26,1021.92,78.24
18.39,67.71,1003.77,92.48
27.75,69.89,1015.41,73.01
29.3,73.67,1005.64,65.31
27.84,68.08,1013.34,46.19
30.09,69.48,1009.51,53.24
6.13,40.81,1026.31,91.66
25.64,68.14,1005.48,56.11
16.66,41.16,1007.37,76.82
28.69,71.29,1009.22,68.35
13.86,41.58,1020.69,70.74
8.64,34.69,1026.79,80.88
26.17,66.54,1002.23,75.6
23.58,70.04,1010.95,76.32
31.53,74.99,1003.93,58.29
19.02,50.66,1013.04,85.25
26.91,65.34,1014.19,50.7
25.02,47.45,1008.07,60.42
25.52,59.15,1013.88,65.37
22.64,62.44,1011.82,75.07
19.66,59.87,1018.75,87.6
11.02,40.81,1016.31,78.13
24.05,64.69,1006.63,69.2
13.25,41.62,1010.8,77.81
9.88,40,1021.4,92.06
26.27,58.33,1013.81,60.43
20.02,67.32,1012.05,76.34
27.66,59.21,1013.12,51.58
31.42,70.17,999.3,61.22
13.96,39.54,1011.05,85.72
20.2,64.45,1009.03,61.77
24.08,49.3,1003.23,70.42
28.94,62.26,1010.64,50.41
27.25,73.03,1014.15,68.52
14.69,35.71,1015.78,57.34
19.23,41.67,1012.53,48.86
13.91,39.35,1014.69,75.51
17.29,52.72,1024.71,62.32
20.56,43.79,1015.85,45.7
28.25,57.19,1007.99,67.9
27.47,69.98,1008.53,58.72
24.51,58.79,1016.11,61.7
29.16,55.68,1004.84,55.68
21.7,70.32,1009.12,91.3
26.12,66.75,1017.86,79.02
15.79,49.21,1015.08,75.8
11.98,44.58,1016.45,78.8
17.45,49.64,1026.4,66.67
22.48,71.29,1008.15,75.41
19.51,66.51,1015.28,80.75
29.9,64.79,1016.9,48.24
24.87,58.33,1013.76,54.55
15.74,43.34,1013.38,81.45
19.6,60.95,1015.4,84.26
11.67,42.74,1025.92,79.57
25.57,44.05,1005.79,65.14
24.59,60.37,1005.31,76.81
28.71,71.64,1005.21,71.11
18.37,58.96,1015.5,67.79
16.82,45,1022.05,37.28
24.56,51.86,1014.43,68.85
29.84,74.87,1009.64,61.39
16.84,45.01,1016.14,75.74
20.33,57.76,1016.47,75.35
15.86,39.82,1013.12,77.37
8.07,43.69,1017.05,87.34
8.19,40.69,1019.86,85.23
28.95,73.4,1011.33,55.14
13.73,41.78,1011.75,49.65
25.15,73.67,1007.42,85.48
25.91,75.6,1018.23,62.65
15.67,41.1,1004.1,77.93
20.61,65.61,1014.91,83.82
30.65,71.06,1008.61,76.76
21.91,70.32,1009.17,90.57
22.97,62.4,1010.25,75.18
25.56,75.6,1017.37,69.31
22.33,70.79,1006.02,93.35
21.5,59.87,1019.05,76.56
21.41,62.39,1007.84,88.83
17.3,47.45,1010.29,87.13
24.88,52.36,1014.45,68.39
22.95,63.94,1013.87,80.37
26.04,52.84,1005.68,65.18
7.75,38.06,1020.83,83.39
3.73,39.42,1024.4,82.42
29.62,70.02,1010.09,43.1
18.82,61.27,1019.5,72.23
31.13,64.05,1011.51,61.27
15.15,37.64,1014.37,89.82
18.32,39.53,1008.15,64.85
18.55,61.87,1008.45,65.3
17.86,50.88,1015.59,88.28
26.88,59.21,1013.54,58.13
6.79,39.37,1019.79,72.39
32.44,77.95,1014.83,50.69
23.23,63.31,1012.52,75.1
27.62,72.43,1007.54,71.33
30.18,61.5,1009.8,36.81
14.38,44.78,1010.8,66.58
28.32,72.58,1007.77,78.35
31.73,74.67,1016.38,44.51
22.61,60.27,1018.81,83.27
27.23,71.77,1006.59,77.94
10.26,43.14,1019.68,98.97
10.28,39.61,1020.43,69.09
15.34,71.14,1019.79,77.56
13.05,44.34,1018.47,81.2
23.48,66.44,1011.28,61.11
33.11,69.75,1008.88,42.08
26.13,57.32,1012.27,45.78
20.53,65.06,1016.69,73.47
5.62,41.31,1001.37,89.16
29.87,73.91,1004.53,74.3
8.2,41.14,1025.24,96.26
13.22,40.83,1007.82,92.72
22.34,63.73,1014.37,83.19
17.35,52.72,1026.31,58.01
20.12,69.45,1013.23,88.48
18.41,42.04,1011.69,64.88
15.3,41.76,1022.57,71.56
16,40.66,1016.12,89.23
5.66,40,1022.08,93.03
16.89,49.21,1015.19,70.39
14.49,41.16,1000.5,82.17
11.24,25.36,1009.26,97.47
15.99,43.34,1014.2,78.66
14.24,39.58,1011.17,70.45
25.88,74.67,1016.66,81.09
21.62,50.05,1007.2,92.9
24.11,59.27,1011.02,78.18
22.69,58.46,1017.74,75.21
13.07,40.83,1010,84.84
21.73,50.32,1008.51,84.62
19.18,50.12,1005.99,100.09
26.63,62.44,1010.86,70.82
5.9,45.87,1013.25,87
6.79,38.5,1012.61,72.46
11.69,39.22,1017.05,55.51
6.89,43.65,1019.87,72.77
28.9,71.94,1007.29,64.77
11.36,41.48,1012.8,76.16
21.99,58.96,1014.09,61.3
10.51,39.04,1023.95,85.35
22.45,59.87,1018.92,72.73
14.48,39,1016.75,75.97
15.4,40.69,1015.1,70.25
15.91,71.14,1019.7,72.65
19.72,51.19,1008.51,95.28
14.12,39.52,1016.79,75.89
14.47,42.86,1031.55,66.73
7.26,40.69,1020.43,90.22
27.5,59.54,1004.88,72.7
25.77,69.04,1009.66,65.49
15.3,43.34,1013.23,82.73
13.96,40.83,1009.89,84.86
24.77,48.92,1010.25,47.04
11.46,39.1,1010.17,100.15
29.34,74.34,998.58,81.55
23.25,59.87,1018.69,66.4
18.68,46,1002.2,97.17
5.15,40.07,1012.27,63.31
24.04,72.43,1008.02,87.2
11.23,39.72,1018.46,60.62
13.19,39.18,1023.67,66.78
10.31,38.18,1018.02,70.1
10.56,39.13,1010.19,87.12
3.51,35.47,1017.53,86.56
22.58,59.14,1017.2,80.91
13.51,40.1,1014.29,86.34
23.16,57.76,1017.74,63.79
27.88,63.87,1017.79,40
13.74,42.74,1029.54,70
25.59,73.5,1011.19,81.52
10.42,43.79,1016.22,90.75
19.15,44.89,1009.6,74.52
18.88,62.96,1020.62,82.01
21.92,66.54,1012.49,79.82
18.17,52.08,1001.91,100.09
25.28,70.32,1006.91,81.74
16.9,54.3,1017.97,60.57
12.04,43.69,1016.58,80.16
23.24,63.76,1010.1,79.16
27.58,71.97,1008.51,87.99
23.16,69.94,1004.92,68.68
23.36,74.93,1016.57,71.91
27.27,72.24,1010.69,78.09
21.96,58.79,1010.51,87.32
9.25,41.26,1020.51,91.21
16.51,41.79,1007.1,74.03
24.61,69.68,1012.06,92.47
31.82,71.29,1008.44,41.7
20.92,49.15,1021.15,49.76
9.12,41.49,1020.58,96.23
11.09,41.58,1020.99,91.09
20.01,43.77,1012.13,65.53
13.46,39.85,1012.76,72.94
25.44,61.25,1012.57,87.65
23.39,63.21,1011.91,84.57
11.68,39.22,1017.9,57.95
23.05,58.86,1013.84,62.21
